concentration_ppm_co2e,temperature_above_2025_c,damage_specification,tipping_points,damage_fraction,damage_percent
612.7102204408818,1.0514135317059814,Statistical,False,0.016439195009337812,1.6439195009337813
613.5607214428858,1.055415954768287,Statistical,False,0.016514849175353292,1.6514849175353292
614.4112224448897,1.0594128336226314,Statistical,False,0.016590497505941226,1.6590497505941226
615.2617234468938,1.0634041836075852,Statistical,False,0.01666613988044712,1.6666139880447122
616.1122244488978,1.0673900199981547,Statistical,False,0.016741776179094198,1.6741776179094199
616.9627254509019,1.0713703580061318,Statistical,False,0.01681740628297697,1.6817406282976968
617.8132264529058,1.075345212780441,Statistical,False,0.016893030074054877,1.6893030074054876
618.6637274549098,1.0793145994074882,Statistical,False,0.01696864743514602,1.696864743514602
619.5142284569139,1.0832785329115004,Statistical,False,0.017044258249920865,1.7044258249920865
620.3647294589179,1.08723702825487,Statistical,False,0.01711986240289607,1.711986240289607
621.2152304609219,1.091190100338492,Statistical,False,0.017195459779428348,1.7195459779428348
622.0657314629259,1.0951377640021016,Statistical,False,0.017271050265708354,1.7271050265708354
622.9162324649299,1.0990800340246079,Statistical,False,0.01734663374875465,1.734663374875465
623.7667334669338,1.1030169251244255,Statistical,False,0.01742221011640771,1.742221011640771
624.6172344689379,1.1069484519598058,Statistical,False,0.01749777925732396,1.749777925732396
625.4677354709419,1.110874629129162,Statistical,False,0.017573341060969885,1.7573341060969885
626.318236472946,1.1147954711713963,Statistical,False,0.017648895417616172,1.7648895417616173
627.1687374749499,1.118710992566222,Statistical,False,0.01772444221833192,1.772444221833192
628.0192384769539,1.1226212077344844,Statistical,False,0.017799981354978858,1.7799981354978858
628.869739478958,1.126526131038481,Statistical,False,0.01787551272020569,1.787551272020569
629.7202404809619,1.1304257767822756,Statistical,False,0.01795103620744235,1.7951036207442352
630.570741482966,1.1343201592120138,Statistical,False,0.018026551710894453,1.8026551710894452
631.42124248497,1.1382092925162355,Statistical,False,0.018102059125537678,1.8102059125537677
632.271743486974,1.1420931908261847,Statistical,False,0.01817755834711228,1.817755834711228
633.1222444889779,1.1459718682161182,Statistical,False,0.01825304927211756,1.825304927211756
633.972745490982,1.1498453387036116,Statistical,False,0.0183285317978065,1.83285317978065
634.823246492986,1.1537136162498602,Statistical,False,0.01840400582218024,1.8404005822180243
635.67374749499,1.157576714759987,Statistical,False,0.018479471243982887,1.8479471243982886
636.524248496994,1.1614346480833369,Statistical,False,0.018554927962696085,1.8554927962696084
637.374749498998,1.1652874300137765,Statistical,False,0.01863037587853377,1.8630375878533771
638.225250501002,1.169135074289993,Statistical,False,0.018705814892437028,1.870581489243703
639.075751503006,1.172977594595782,Statistical,False,0.018781244906068775,1.8781244906068775
639.9262525050101,1.1768150045603458,Statistical,False,0.018856665821808748,1.8856665821808747
640.7767535070141,1.1806473177585792,Statistical,False,0.018932077542748327,1.8932077542748327
641.627254509018,1.184474547711359,Statistical,False,0.019007479972685485,1.9007479972685486
642.4777555110221,1.1882967078858317,Statistical,False,0.019082873016119817,1.9082873016119817
643.3282565130261,1.1921138116956942,Statistical,False,0.01915825657824747,1.915825657824747
644.17875751503,1.19592587250148,Statistical,False,0.01923363056495631,1.923363056495631
645.0292585170341,1.1997329036108393,Statistical,False,0.019308994882820972,1.9308994882820971
645.8797595190381,1.2035349182788133,Statistical,False,0.019384349439097944,1.9384349439097943
646.730260521042,1.2073319297081173,Statistical,False,0.019459694141720843,1.9459694141720842
647.5807615230461,1.2111239510494134,Statistical,False,0.019535028899295603,1.9535028899295603
648.4312625250501,1.2149109954015802,Statistical,False,0.019610353621095648,1.9610353621095649
649.2817635270542,1.2186930758119914,Statistical,False,0.01968566821705732,1.968566821705732
650.1322645290581,1.2224702052767775,Statistical,False,0.019760972597775057,1.9760972597775057
650.9827655310621,1.226242396741101,Statistical,False,0.019836266674496887,1.9836266674496887
651.8332665330662,1.2300096630994193,Statistical,False,0.01991155035911979,1.991155035911979
