temperature_c,damage_specification,tipping_points,damage_fraction,damage_percent
1.8156312625250501,Statistical,False,0.032682748835776335,3.2682748835776336
1.8276553106212425,Statistical,False,0.03296721126191691,3.2967211261916907
1.839679358717435,Statistical,False,0.03325256869306893,3.325256869306893
1.8517034068136273,Statistical,False,0.03353882112923241,3.3538821129232415
1.8637274549098197,Statistical,False,0.03382596857040735,3.382596857040735
1.875751503006012,Statistical,False,0.03411401101659373,3.4114011016593735
1.8877755511022043,Statistical,False,0.03440294846779158,3.440294846779158
1.8997995991983967,Statistical,False,0.034692780924000875,3.4692780924000877
1.911823647294589,Statistical,False,0.03498350838522163,3.498350838522163
1.9238476953907815,Statistical,False,0.03527513085145383,3.527513085145383
1.9358717434869739,Statistical,False,0.035567648322697494,3.5567648322697494
1.9478957915831663,Statistical,False,0.035861060798952606,3.5861060798952606
1.9599198396793587,Statistical,False,0.036155368280219174,3.6155368280219173
1.971943887775551,Statistical,False,0.03645057076649721,3.645057076649721
1.9839679358717435,Statistical,False,0.036746668257786684,3.6746668257786683
1.9959919839679359,Statistical,False,0.037043660754087625,3.7043660754087626
2.0080160320641283,Statistical,False,0.03734154825540001,3.734154825540001
2.0200400801603204,Statistical,False,0.03764033076172384,3.7640330761723844
2.032064128256513,Statistical,False,0.03794000827305914,3.794000827305914
2.0440881763527052,Statistical,False,0.038240580789405884,3.8240580789405882
2.056112224448898,Statistical,False,0.0385420483107641,3.8542048310764097
2.06813627254509,Statistical,False,0.038844410837133754,3.8844410837133756
2.0801603206412826,Statistical,False,0.03914766836851487,3.914766836851487
2.092184368737475,Statistical,False,0.03945182090490743,3.9451820904907433
2.1042084168336674,Statistical,False,0.03975686844631146,3.975686844631146
2.1162324649298596,Statistical,False,0.04006281099272693,4.006281099272694
2.1282565130260522,Statistical,False,0.04036964854415387,4.036964854415387
2.1402805611222444,Statistical,False,0.04067738110059225,4.067738110059225
2.152304609218437,Statistical,False,0.04098600866204209,4.098600866204209
2.164328657314629,Statistical,False,0.04129553122850338,4.1295531228503375
2.176352705410822,Statistical,False,0.04160594879997613,4.160594879997613
2.188376753507014,Statistical,False,0.04191726137646034,4.191726137646034
2.200400801603206,Statistical,False,0.042229468957955985,4.222946895795598
2.212424849699399,Statistical,False,0.0425425715444631,4.25425715444631
2.224448897795591,Statistical,False,0.04285656913598166,4.285656913598166
2.2364729458917836,Statistical,False,0.043171461732511685,4.317146173251168
2.2484969939879758,Statistical,False,0.04348724933405315,4.3487249334053155
2.2605210420841684,Statistical,False,0.04380393194060609,4.380393194060609
2.2725450901803605,Statistical,False,0.044121509552170465,4.412150955217046
2.284569138276553,Statistical,False,0.04443998216874631,4.443998216874631
2.2965931863727453,Statistical,False,0.0447593497903336,4.47593497903336
2.308617234468938,Statistical,False,0.04507961241693235,4.507961241693235
2.32064128256513,Statistical,False,0.04540077004854254,4.540077004854254
2.3326653306613228,Statistical,False,0.0457228226851642,4.57228226851642
2.344689378757515,Statistical,False,0.04604577032679731,4.604577032679731
2.3567134268537075,Statistical,False,0.04636961297344187,4.636961297344187
2.3687374749498997,Statistical,False,0.046694350625097886,4.6694350625097885
2.3807615230460923,Statistical,False,0.04701998328176537,4.701998328176537
2.3927855711422845,Statistical,False,0.04734651094344429,4.734651094344429
2.404809619238477,Statistical,False,0.047673933610134674,4.767393361013467
2.4168336673346693,Statistical,False,0.0480022512818365,4.8002251281836505
