sample_index,delay_year,task_id,run_type,comparison_type,tree_spec,decision_times,scenario,node,period,calendar_year,node_probability,price,mitigation,average_mitigation,ghg_level,consumption,utility,marginal_utility,damage,climate_damage,ra,eis,pref,tech_chg,tech_scale,bs_premium,backstop_smoothing_width,backstop_smoothing_mode,cost_formulation,growth
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,45,5,2125,0.03125,42.18235253594085,0.912207717222097,0.5899062043109792,446.55566044412853,4.32067594855607,22.28352085492774,0.1531751528054587,0.018710249064175725,0.018705822059947967,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,46,5,2125,0.03125,42.19674567533279,0.9032832775662503,0.5736544182069077,448.9388565729751,4.316924835303122,22.248994617206797,0.15305911489109214,0.019596775089924495,0.01959284538712452,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,47,5,2125,0.03125,10.2907959549468,0.4957304504530677,0.7271866895362077,425.2355857828832,4.418855908056064,22.392047165955265,0.15020706873364317,0.0019307905812093707,0.0019179357666644814,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,48,5,2125,0.03125,11.618979832183422,0.5243866558424759,0.7093593671126235,427.83176580192685,4.417132004465369,22.361915389408068,0.1500475414710748,0.002132582320130897,0.002121292392389885,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,49,5,2125,0.03125,12.378622119125785,0.5424332142271138,0.7061532927181788,428.17178036973434,4.416461592951728,22.327397498903537,0.14981547961416514,0.0021689637627273274,0.0021578641475412013,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,50,5,2125,0.03125,14.293420747889746,0.5389358095331829,0.5999999987996254,445.1237217910862,4.408542477466744,22.284907879595874,0.14979714680557957,0.003757440362100653,0.003752684777119711,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,51,5,2125,0.03125,14.319577054335678,0.5349499510426065,0.5899062043109792,446.55566044412853,4.407720772769737,22.23715678385581,0.1494715015249428,0.003949040149254339,0.003944613145026579,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,52,5,2125,0.03125,16.4003608732517,0.5700128111197598,0.5736544182069077,448.9388565729751,4.404981241468075,22.424645569065326,0.15097668548656729,0.004257562293985725,0.0042536325911857525,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,53,5,2125,0.03125,16.503120665034924,0.550638156031338,0.5272705410121481,460.0780864402412,4.401246763014492,22.41034215737988,0.15101193393552081,0.005137849938978295,0.005135598422488984,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,54,5,2125,0.03125,16.62273061217829,0.5484442555134148,0.5175030706513253,461.44292752168406,4.400391963969092,22.396080147452405,0.15093772657167978,0.0053234248971669425,0.005321321903092845,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
